OTU;abundance;amplicon;length;chimera;spread;identity;taxonomy;L072;L177;L187;L028;L052;L062;L067;L116;L156;L109;L154;L166;L008;L018;L034;L046;L106;L120;L016;L039;L075;L081;L165;L176;L188;L199;L053;L060;L076;L105;L157;L203;L013;L015;L027;L164;L167;L043;L108;L121;L178;L194;L196;L010;L088;L098;L118;L185;L007;L063;L136;L056;L182;L197;L069;L143;L091;L100;L110;L004;L163;L202
6542;68;c813d48390e8595b610c5045e2a4f44be10421bb;378;N;3;97.6;MG829296.1.1656 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|uncultured|Glomeromycotina_sp.;0;0;0;0;0.00141007563132932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6617;67;89ab886d3b1d14f90b9e5994664fe051077538f4;377;N;12;96.6;GU568151.1.1558 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_fungus;0;0;0;0.00120299304670019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6714;66;3613f12848b9d02af58fb4530adc5ece95755bec;378;N;6;97.1;EF023520.1.1793 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured_Tremellaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00149657514534047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6724;66;23402faa22d3bdcb3f3df59a18a32b7b18369f6e;380;N;21;96.1;AJ699061.1.1793 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|uncultured|Glomus_mycorrhizal_symbiont_of_Marchantia_foliacea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00104094378903539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6793;65;22fdd115aa901aaf6852262226d51b9281a71f2e;378;N;16;97.4;AY757267.1.1784 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Tricholoma|Tricholoma_palustre;0.00114926016376957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6841;64;77a6b5dc20c6cada5a6da23683a23ed44bc08fbd;378;N;19;95.8;EF023231.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Boletaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00122608048342602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6900;63;f5f3a7289a9a19251be2df1e36a8c74ced18fb30;378;N;5;96;EF023520.1.1793 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured_Tremellaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00139433132197033;0;0;0;0;0;0
6932;63;4fbf57f279eae24680c7bfe67eec80a1e33e2f62;378;N;5;96;AYUK01000002.1814854.1816650 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Pleurotaceae|Pleurotus|Pleurotus_ostreatus_PC15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00120681495504023;0;0;0;0;0;0;0
6936;63;3c53786e91af661dfe57865da305c165e57adfdb;379;N;15;95.3;EF023231.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Boletaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00165406427221172;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6969;62;058af0cc3efa8040c02c88c24cc057723dd97d9f;380;N;17;95.3;MF476083.1.1565 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Atractiellomycetes|Atractiellales|Atractiella|Atractiella_rhizophila;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00125258948788361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6999;62;86cd2ed990879acfaebc18c1aa227e9a87748d95;378;N;14;97.4;JJNP01002073.1.1784 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Omphalotaceae|Gymnopus|Gymnopus_luxurians_FD-317_M1;0;0;0;0;0;0;0;0;0;0;0.00108446032151059;0.00138637090753972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7012;62;4f7c2ba04527dabd69f91c5a541ff9746ff22347;377;N;8;93.9;EF023231.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Boletaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00106188816990211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7045;62;05595f938d495fef04f82ae6b5789bf3e676450e;376;N;6;97.3;KC670909.1.1809 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Corticiaceae|Hyphodontia|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00467445742904841;0;0;0;0;0;0;0;0;0;0;0;0
7071;61;9d9782511e8d39279d03db057244bc4eeda2942f;377;N;3;94.4;JN368228.1.1663 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Dendrothele_nivosa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0012978922230298;0;0.00117953506659458;0;0;0
7143;60;a6dcd04bdca16f61cac6c9e6917d26a6e30933b2;377;N;7;96.3;FPLL01001592.8.1254 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|metagenome;0;0;0;0;0;0;0;0.00112432540475715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7180;60;2245555448041142c0d57cb015ba073895ecb394;379;N;12;92.1;KJ417157.1.1772 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Dennisiomyces_sp._4_MSG-2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00245851259987707;0;0.00138121546961326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7267;59;2183943a6752505b4d4a8a7ea0f436f8560a3acb;362;N;6;95.6;EU091851.1.1423 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Cryptomycota|LKM11|uncultured_Banisveld_eukaryote;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00129315918789603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7279;59;0bba6e61761cbd67fb5e4bc6a43c15cbb6d9be4d;376;N;7;96.8;JJNP01002073.1.1784 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Omphalotaceae|Gymnopus|Gymnopus_luxurians_FD-317_M1;0;0;0;0;0;0;0;0;0;0;0.00114825210512886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00129754831660179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7282;59;0a863977f345237baa27adac82215b3e12afa296;378;N;2;92.9;AY662664.1.1773 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Fomitiporia|Fomitiporia_mediterranea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0014632054289967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7287;59;0639423ed00b9adf2318c7ed6032180063f1c105;377;N;7;96;KX218391.1.2224 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Atheliales|Atheliaceae|Trametes_versicolor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00174136572826402
7196;58;13ed238a6e8cee5fac50f429e22e5185be6b6f17;377;N;8;97.4;GQ150812.1.1756 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|uncultured_Psilocybe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00153406028442307
7321;58;83935053a173a1b71f41d45b4cb5a29b1a048ab8;379;N;1;93.2;DQ444862.1.1786 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Hodophilus|Hodophilus_hymenocephalus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00182901832171802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7352;58;218f33a52931e8c3756af7369a4a88ff83c3e860;375;N;7;96.3;U59062.1.1775 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Bondarzewiaceae|Bondarzewia|Bondarzewia_berkeleyi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00251328040212486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5948;57;21b3bdb4c8a78bcb192b10e0105b07a8884d6274;378;N;11;96.6;GU568151.1.1558 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00222768035642886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7599;55;0d2d05c032ab67b7a949f8a0df380144c9f4fe48;377;N;11;94.4;DQ115778.1.1791 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Polyporales|Polyporaceae|Amyloporia|Antrodia_sp._CBS_101451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00232192856655057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7636;54;89a7fbfc55f59fd99af75aa039b7e3eccd4dc8ee;378;N;13;95.5;EF023231.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Boletaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00587016574585635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7770;53;0d47f0878b88d473dc659d7827ccf4420cb43145;377;N;3;97.1;KC670909.1.1809 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Corticiaceae|Hyphodontia|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00425709515859766;0;0;0;0;0;0;0;0;0;0;0;0
7771;53;0d242009cd1dc20cbbb044189b74d6c77013080d;378;N;11;94.7;DQ873638.1.1771 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Odonticium_romellii;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00189639222941721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7793;53;007bc8d7ff0689f10d6339d32607483aaa2aa8fe;376;N;5;96.8;JJNP01002073.1.1784 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Omphalotaceae|Gymnopus|Gymnopus_luxurians_FD-317_M1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0024877390006397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7809;52;bc025af5428e3e50c1bf4741279e959a0eadd793;378;N;1;95.2;DQ440644.1.1750 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Hemimycena|Hemimycena_gracilis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0019222238651486;0;0
7823;52;7dace1fd66e762ea4a62bb33357bb7476835e5ac;378;N;2;96.3;AY916732.1.1779 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Marasmiaceae|Marasmius|Marasmius_sp._MCA1506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00122967954551044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7827;52;79fa7de0ed738590906a248d24f992766e2462b6;376;N;6;95.8;KC671421.1.1807 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Auriculariales|Exidiaceae|uncultured_fungus;0;0;0;0;0;0;0;0;0;0.00221959159514649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7848;52;43683840781ade2b45e3451272d2d43d43329a95;378;N;1;91.8;U59081.1.1752 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Auriscalpiaceae|Lentinellus|Lentinellus_ursinus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00131183935013497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7866;52;1cb84f952ee7a7c48a1e0c89eab205d1b5860f06;377;N;1;97.4;EF023520.1.1793 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured_Tremellaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00143781452192667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7932;51;7a67acd47374e80dc1a9e763917ee4636bbcb63a;378;N;3;97.4;AY665783.1.1694 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Verrucospora|Verrucospora_flavofusca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00194867117210498
7976;51;1321a594feaf0c76c05891d2faf58075cb73d94a;377;N;9;96.6;AF334910.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Dendrocorticium|Dendrocorticium_roseocarneum;0.00106306565148686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7980;51;0e2dac8fdd11af110f007c79d61285625b34aefe;378;N;5;96.6;DQ113912.1.1792 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Marasmiaceae|Marasmius|Marasmius_rotula;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00165844355072764
8133;49;8f943930e9732e5c7ade3fefb344614259715d6f;378;N;16;96.6;AY445117.1.1766 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Marasmiaceae|Marasmius|Tricholomataceae_sp._ATCC_28344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00139130434782609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8180;49;20cb2bf8b5b5cd549ed374cecdcccb650bfd85a2;378;N;5;96.8;EF023520.1.1793 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured_Tremellaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00174136572826402
8249;48;a60cfa14b10d26af656909e7f8342132621b6106;378;N;10;97.4;EF023231.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Boletaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00138121546961326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8361;47;ee583bdd609c92f525653be68d654b702bea0df0;376;N;6;94.4;DQ457697.1.2144 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Mycena|Mycena_plumbea;0.00106306565148686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8423;47;3082ea9655553fe7cd11cf984880a0663395f903;350;N;9;88.6;EF023231.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Boletaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0024171270718232;0;0;0;0;0;0;0;0;0;0.00252890173410405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8451;47;10d05a6f3345042a4b9bffe3b7116b4f3c940cd7;380;N;8;92.6;AF026629.1.1777 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Polyporales|Ganoderma|Ganoderma_australe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00232192856655057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8463;47;0615be8372cbf99a0ebf62878727de06406e350a;377;N;7;96.3;DQ457697.1.2144 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Mycena|Mycena_plumbea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00234833659491194;0;0;0;0
8686;45;1da00f7dcbf0552076cafb11aa614300a8dd4713;379;N;4;96;AY382467.1.1449 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|uncultured|uncultured_fungus;0;0;0;0;0.00107678502756057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8708;45;0d69510c3edbe79f7f4dbc5a1360f7e11e82daca;378;N;1;96.8;JF414211.1.1608 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Mucoromycotina|Incertae_Sedis|Endogonales|Endogonaceae|Endogone|Mucoromycotina_sp._MIB_8448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00259022621308928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8808;44;33df37f47241b7101005512db2dacc0eb5aacb0f;377;N;1;95.8;HM446472.1.1652 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Ceratobasidiaceae|Rhizoctonia|uncultured_Thanatephorus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00108211800004919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8833;44;19027b425845d2d758d272b154a35b457341576b;377;N;1;95.2;HM446472.1.1652 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Ceratobasidiaceae|Rhizoctonia|uncultured_Thanatephorus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00108211800004919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
